Date,"М1, t","М2, t","ΔМ, t","Т1, °C","Т2, °C","ΔТ, °C","Q, Gcal",USPD,YYYYMM,registrated,scheme,type,area,floors,walls material,year of construction,area of building,"temp,˚C"
2015/3/7,109.23,105.03,4.2,73.19,50.21,22.98,2.52,1,201503,Heating + Hot water,opened,1105,2707.4,5,panel,1983,4401,-12.60943987
2015/3/8,110.84,104.46,6.38,73.65,50.26,23.39,2.6,1,201503,Heating + Hot water,opened,1105,2707.4,5,panel,1983,4401,-8.996136248
2015/3/9,118.21,111.2,7,74.49,51.46,23.02,2.73,1,201503,Heating + Hot water,opened,1105,2707.4,5,panel,1983,4401,-10.86693293
2015/3/10,116.86,110.02,6.85,75.4,52.05,23.34,2.74,1,201503,Heating + Hot water,opened,1105,2707.4,5,panel,1983,4401,-4.027231462
2015/3/11,124.81,116.62,8.19,75.81,53.16,22.64,2.83,1,201503,Heating + Hot water,opened,1105,2707.4,5,panel,1983,4401,-0.504710289
2015/3/12,123.75,115.37,8.38,72.04,51.74,20.3,2.53,1,201503,Heating + Hot water,opened,1105,2707.4,5,panel,1983,4401,-1.968719838
2015/3/13,122.11,113.77,8.33,70.88,50.67,20.21,2.47,1,201503,Heating + Hot water,opened,1105,2707.4,5,panel,1983,4401,-2.544264074
2015/3/14,120.34,115.19,5.16,70.64,50.64,20.01,2.41,1,201503,Heating + Hot water,opened,1105,2707.4,5,panel,1983,4401,-2.710114169
2015/3/15,119.76,113.13,6.63,71.25,51.02,20.24,2.43,1,201503,Heating + Hot water,opened,1105,2707.4,5,panel,1983,4401,-3.767919697
2015/3/16,118.04,110.1,7.94,71.14,50.6,20.54,2.44,1,201503,Heating + Hot water,opened,1105,2707.4,5,panel,1983,4401,-3.034197465
2015/3/17,118.09,111.43,6.66,70.48,50.34,20.14,2.38,1,201503,Heating + Hot water,opened,1105,2707.4,5,panel,1983,4401,-5.384154578
2015/3/18,116.27,110.33,5.94,70.62,50.15,20.47,2.39,1,201503,Heating + Hot water,opened,1105,2707.4,5,panel,1983,4401,-3.947535381
2015/3/19,121.31,116.3,5.01,70.52,50.53,19.99,2.43,1,201503,Heating + Hot water,opened,1105,2707.4,5,panel,1983,4401,-2.551897224
2015/3/20,134.18,129.79,4.39,71.75,52.4,19.36,2.61,1,201503,Heating + Hot water,opened,1105,2707.4,5,panel,1983,4401,-5.930289694
2015/3/21,129.25,125.18,4.07,71.15,51.45,19.71,2.55,1,201503,Heating + Hot water,opened,1105,2707.4,5,panel,1983,4401,0.576869919
2015/3/22,134.07,130.61,3.45,71.35,52.23,19.12,2.57,1,201503,Heating + Hot water,opened,1105,2707.4,5,panel,1983,4401,1.694857045
2015/3/23,133.43,129.42,4.01,70.89,52.02,18.87,2.52,1,201503,Heating + Hot water,opened,1105,2707.4,5,panel,1983,4401,3.344557494
2015/3/24,135.97,132.33,3.64,71.55,52.82,18.72,2.55,1,201503,Heating + Hot water,opened,1105,2707.4,5,panel,1983,4401,1.275424623
2015/3/25,130.76,127.27,3.49,72.25,52.78,19.47,2.55,1,201503,Heating + Hot water,opened,1105,2707.4,5,panel,1983,4401,-5.303200655
2015/3/26,123.55,120.3,3.25,71.42,51.56,19.86,2.46,1,201503,Heating + Hot water,opened,1105,2707.4,5,panel,1983,4401,-5.110273689
2015/3/27,121.94,118.58,3.36,70.66,50.46,20.2,2.47,1,201503,Heating + Hot water,opened,1105,2707.4,5,panel,1983,4401,-3.039435804
2015/3/28,124.84,120.87,3.97,71.53,51.22,20.31,2.54,1,201503,Heating + Hot water,opened,1105,2707.4,5,panel,1983,4401,-9.488489648
2015/3/29,120.94,116.04,4.9,71.09,50.48,20.61,2.5,1,201503,Heating + Hot water,opened,1105,2707.4,5,panel,1983,4401,-11.20797757
2015/3/30,118.04,113.41,4.63,72.61,50.41,22.2,2.62,1,201503,Heating + Hot water,opened,1105,2707.4,5,panel,1983,4401,-8.370043067
2015/3/31,123.22,119.03,4.2,73.77,51.93,21.84,2.7,1,201503,Heating + Hot water,opened,1105,2707.4,5,panel,1983,4401,-4.873146921
2015/4/1,123.49,120.7,2.79,71.86,51.37,20.5,2.54,1,201504,Heating + Hot water,opened,1105,2707.4,5,panel,1983,4401,-2.176032526
2015/4/2,125.17,122.74,2.43,71.73,51.73,20,2.51,1,201504,Heating + Hot water,opened,1105,2707.4,5,panel,1983,4401,-0.557117323
2015/4/3,125.5,122.26,3.23,72.09,52.16,19.93,2.51,1,201504,Heating + Hot water,opened,1105,2707.4,5,panel,1983,4401,1.422946764
2015/4/4,126.44,123.98,2.46,72.3,52.54,19.76,2.51,1,201504,Heating + Hot water,opened,1105,2707.4,5,panel,1983,4401,0.547681372
2015/4/5,124.55,120.99,3.56,70.4,51.35,19.05,2.38,1,201504,Heating + Hot water,opened,1105,2707.4,5,panel,1983,4401,0.208228689
2015/4/6,121.55,116.29,5.26,68.09,49.97,18.12,2.21,1,201504,Heating + Hot water,opened,1105,2707.4,5,panel,1983,4401,3.10441157
2015/4/7,122.73,119.53,3.2,67.63,49.56,18.07,2.22,1,201504,Heating + Hot water,opened,1105,2707.4,5,panel,1983,4401,4.359179497
2015/4/8,124.2,121.15,3.05,68.37,50.25,18.12,2.26,1,201504,Heating + Hot water,opened,1105,2707.4,5,panel,1983,4401,4.373393719
2015/4/9,125,121.93,3.07,68.79,50.74,18.05,2.26,1,201504,Heating + Hot water,opened,1105,2707.4,5,panel,1983,4401,0.304989805
2015/4/10,123.98,118.74,5.24,69.05,50.54,18.52,2.31,1,201504,Heating + Hot water,opened,1105,2707.4,5,panel,1983,4401,1.113500431
2015/4/11,121.07,116.96,4.11,66.59,48.93,17.66,2.15,1,201504,Heating + Hot water,opened,1105,2707.4,5,panel,1983,4401,5.772679597
2015/4/12,117.46,111.65,5.81,64.75,47.61,17.14,2.02,1,201504,Heating + Hot water,opened,1105,2707.4,5,panel,1983,4401,2.207952229
2015/4/13,116.51,112.48,4.03,64.49,47.46,17.03,1.99,1,201504,Heating + Hot water,opened,1105,2707.4,5,panel,1983,4401,0.45474223
2015/4/14,115.08,112.49,2.6,64.38,47.19,17.19,1.98,1,201504,Heating + Hot water,opened,1105,2707.4,5,panel,1983,4401,0.525756324
2015/4/15,114.27,110.06,4.21,64.23,46.85,17.38,1.99,1,201504,Heating + Hot water,opened,1105,2707.4,5,panel,1983,4401,2.85527164
2015/4/16,115.63,109.77,5.86,64.75,47.21,17.54,2.03,1,201504,Heating + Hot water,opened,1105,2707.4,5,panel,1983,4401,1.628435398
2015/4/17,116.98,111.28,5.71,65.84,47.89,17.95,2.11,1,201504,Heating + Hot water,opened,1105,2707.4,5,panel,1983,4401,1.213013212
2015/4/18,118.24,113.63,4.61,66.53,48.47,18.06,2.14,1,201504,Heating + Hot water,opened,1105,2707.4,5,panel,1983,4401,5.103236636
2015/4/19,120.34,112.75,7.59,66.11,48.4,17.71,2.14,1,201504,Heating + Hot water,opened,1105,2707.4,5,panel,1983,4401,3.551164103
2015/4/20,116.91,110.18,6.73,65.12,47.75,17.37,2.04,1,201504,Heating + Hot water,opened,1105,2707.4,5,panel,1983,4401,2.838465896
2015/4/21,115.39,107.98,7.41,63.93,46.86,17.06,1.97,1,201504,Heating + Hot water,opened,1105,2707.4,5,panel,1983,4401,5.896785739
2015/4/22,120.26,113.61,6.66,65.84,48.48,17.37,2.09,1,201504,Heating + Hot water,opened,1105,2707.4,5,panel,1983,4401,12.94140802
2015/4/23,122.41,115.22,7.19,66.23,49.38,16.86,2.07,1,201504,Heating + Hot water,opened,1105,2707.4,5,panel,1983,4401,8.605715791
2015/4/24,121.91,117.16,4.75,65.49,49.2,16.29,1.99,1,201504,Heating + Hot water,opened,1105,2707.4,5,panel,1983,4401,11.64812636
2015/4/25,120.41,114.86,5.55,64.28,48.27,16.01,1.93,1,201504,Heating + Hot water,opened,1105,2707.4,5,panel,1983,4401,8.567380796
2015/4/26,119.69,112.95,6.73,65.23,48.52,16.72,2.01,1,201504,Heating + Hot water,opened,1105,2707.4,5,panel,1983,4401,11.27877126
2015/4/27,119.11,112.82,6.29,65.2,48.93,16.27,1.95,1,201504,Heating + Hot water,opened,1105,2707.4,5,panel,1983,4401,4.35902239
2015/4/28,118.29,113.22,5.07,64.95,48.36,16.59,1.97,1,201504,Heating + Hot water,opened,1105,2707.4,5,panel,1983,4401,3.386173182
2015/4/29,116.88,111.12,5.76,64.67,47.72,16.95,1.99,1,201504,Heating + Hot water,opened,1105,2707.4,5,panel,1983,4401,0.965173476
2015/4/30,117.05,110.39,6.66,65.12,47.98,17.14,2.01,1,201504,Heating + Hot water,opened,1105,2707.4,5,panel,1983,4401,2.062470431
2015/5/1,122.48,118.35,4.14,64.92,48.11,16.8,2.06,1,201505,Heating + Hot water,opened,1105,2707.4,5,panel,1983,4401,2.09094422
2015/5/2,119.14,112.86,6.28,65.22,47.75,17.47,2.09,1,201505,Heating + Hot water,opened,1105,2707.4,5,panel,1983,4401,5.749614632
2015/5/3,118.78,113.88,4.9,64.88,47.74,17.14,2.04,1,201505,Heating + Hot water,opened,1105,2707.4,5,panel,1983,4401,4.18705786
2015/5/4,117.45,113.15,4.3,64.82,47.57,17.25,2.03,1,201505,Heating + Hot water,opened,1105,2707.4,5,panel,1983,4401,8.821212581
2015/5/5,119.58,115.15,4.43,65.87,48.6,17.28,2.07,1,201505,Heating + Hot water,opened,1105,2707.4,5,panel,1983,4401,10.15013862
2015/5/6,115.64,110.08,5.56,66.86,49,17.86,2.07,1,201505,Heating + Hot water,opened,1105,2707.4,5,panel,1983,4401,4.352655818
2015/5/7,109.29,104.91,4.39,65.99,48.06,17.94,1.97,1,201505,Heating + Hot water,opened,1105,2707.4,5,panel,1983,4401,7.558655958
2015/5/8,105.59,99.6,5.99,62.4,45.54,16.86,1.78,1,201505,Heating + Hot water,opened,1105,2707.4,5,panel,1983,4401,11.87316838
2015/5/9,106.33,102.32,4.01,64.14,46.92,17.23,1.84,1,201505,Heating + Hot water,opened,1105,2707.4,5,panel,1983,4401,16.17797506
2015/5/10,107.03,100.89,6.14,66.47,48.75,17.73,1.9,1,201505,Heating + Hot water,opened,1105,2707.4,5,panel,1983,4401,15.19258749
2015/5/11,105.65,102.23,3.41,64.82,48.73,16.09,1.71,1,201505,Heating + Hot water,opened,1105,2707.4,5,panel,1983,4401,10.32143078
2015/5/12,102.29,98.19,4.1,62.67,47.02,15.65,1.61,1,201505,Heating + Hot water,opened,1105,2707.4,5,panel,1983,4401,9.422360023
2015/11/19,86.52,77.57,8.95,82.5,52.22,30.28,2.63,1,201609,Heating + Hot water,opened,1105,2707.4,5,panel,1983,4401,-18.23945411
2015/11/20,88.42,82.02,6.4,85.76,52.74,33.02,2.93,1,201609,Heating + Hot water,opened,1105,2707.4,5,panel,1983,4401,-18.0721374
2015/11/21,89.97,80.88,9.09,86.7,53.18,33.52,3.02,1,201609,Heating + Hot water,opened,1105,2707.4,5,panel,1983,4401,-16.88000397
2015/11/22,93.28,79.83,13.44,87.31,53.85,33.47,3.13,1,201609,Heating + Hot water,opened,1105,2707.4,5,panel,1983,4401,-18.98969173
2015/11/23,91.36,76.41,14.95,87.39,53.59,33.8,3.1,1,201609,Heating + Hot water,opened,1105,2707.4,5,panel,1983,4401,-21.06494999
2015/11/24,93.54,79.61,13.93,86.86,53.59,33.27,3.12,1,201609,Heating + Hot water,opened,1105,2707.4,5,panel,1983,4401,-11.16258419
2015/11/25,102.2,91.38,10.82,85.27,54.69,30.59,3.13,1,201609,Heating + Hot water,opened,1105,2707.4,5,panel,1983,4401,-2.522037841
2015/11/26,104.48,94.37,10.11,81.35,54.29,27.06,2.84,1,201609,Heating + Hot water,opened,1105,2707.4,5,panel,1983,4401,-7.973175406
2015/11/27,103.74,94.93,8.81,79.56,53.39,26.17,2.72,1,201609,Heating + Hot water,opened,1105,2707.4,5,panel,1983,4401,-7.056789974
2015/11/28,102.63,94.22,8.4,77.26,52.4,24.86,2.56,1,201609,Heating + Hot water,opened,1105,2707.4,5,panel,1983,4401,-5.382843281
2015/11/29,109.89,100.38,9.51,74.65,51.76,22.89,2.52,1,201609,Heating + Hot water,opened,1105,2707.4,5,panel,1983,4401,-2.742093963
2015/11/30,109.95,100.12,9.82,75.17,52.23,22.93,2.53,1,201609,Heating + Hot water,opened,1105,2707.4,5,panel,1983,4401,-5.065224608
2016/1/1,102.51,92.05,10.46,81.99,53.36,28.63,2.94,1,201601,Heating + Hot water,opened,1105,2707.4,5,panel,1983,4401,-17.7821209
2016/1/2,100.95,97.17,3.78,91.81,58.04,33.77,3.42,1,201601,Heating + Hot water,opened,1105,2707.4,5,panel,1983,4401,-22.0430123
2016/1/3,98.79,94.89,3.89,92.31,57.72,34.59,3.43,1,201601,Heating + Hot water,opened,1105,2707.4,5,panel,1983,4401,-20.77543346
2016/1/4,98.86,94.08,4.78,92.66,57.44,35.22,3.49,1,201601,Heating + Hot water,opened,1105,2707.4,5,panel,1983,4401,-22.58146262
2016/1/5,98.74,93.55,5.19,92.75,57.35,35.4,3.51,1,201601,Heating + Hot water,opened,1105,2707.4,5,panel,1983,4401,-20.16375828
2016/1/6,98.93,93.98,4.95,92.32,57,35.32,3.5,1,201601,Heating + Hot water,opened,1105,2707.4,5,panel,1983,4401,-15.61121662
2016/1/7,100.65,95.75,4.9,92.44,57.68,34.76,3.51,1,201601,Heating + Hot water,opened,1105,2707.4,5,panel,1983,4401,-16.66313752
2016/1/8,100.8,95.78,5.03,92.28,57.97,34.31,3.47,1,201601,Heating + Hot water,opened,1105,2707.4,5,panel,1983,4401,-16.32801251
2016/1/9,101.22,95.68,5.54,92.06,58.23,33.83,3.43,1,201601,Heating + Hot water,opened,1105,2707.4,5,panel,1983,4401,-18.30003762
2016/1/10,99.57,94.87,4.7,90.96,57.58,33.38,3.34,1,201601,Heating + Hot water,opened,1105,2707.4,5,panel,1983,4401,-22.45694582
2016/1/11,97.94,92.45,5.49,91.5,56.86,34.64,3.4,1,201601,Heating + Hot water,opened,1105,2707.4,5,panel,1983,4401,-19.16192921
2016/1/12,99.17,94.29,4.88,91.62,57.16,34.45,3.43,1,201601,Heating + Hot water,opened,1105,2707.4,5,panel,1983,4401,-14.62269449
2016/1/13,100.53,95.26,5.27,89.56,56.76,32.81,3.31,1,201601,Heating + Hot water,opened,1105,2707.4,5,panel,1983,4401,-7.930418313
2016/1/14,101.99,96.88,5.11,85.7,55.65,30.05,3.07,1,201601,Heating + Hot water,opened,1105,2707.4,5,panel,1983,4401,-8.51687789
2016/1/15,101.46,96.35,5.11,83.18,54.83,28.35,2.88,1,201601,Heating + Hot water,opened,1105,2707.4,5,panel,1983,4401,-10.12729005
2016/1/16,100.87,96.2,4.67,83.94,55.01,28.93,2.92,1,201601,Heating + Hot water,opened,1105,2707.4,5,panel,1983,4401,-17.13019164
2016/1/17,98.4,92.9,5.5,86.27,55.28,30.98,3.06,1,201601,Heating + Hot water,opened,1105,2707.4,5,panel,1983,4401,-24.86037485
2016/1/18,95.5,88.35,7.15,88.92,54.91,34.01,3.26,1,201601,Heating + Hot water,opened,1105,2707.4,5,panel,1983,4401,-24.27967087
2016/1/19,96.36,89.86,6.5,90.58,55.22,35.36,3.41,1,201601,Heating + Hot water,opened,1105,2707.4,5,panel,1983,4401,-24.47304177
2016/1/20,97.37,92.13,5.24,94.59,57.3,37.29,3.64,1,201601,Heating + Hot water,opened,1105,2707.4,5,panel,1983,4401,-25.16064159
2016/1/21,97.87,92.26,5.61,96.97,58.45,38.52,3.78,1,201601,Heating + Hot water,opened,1105,2707.4,5,panel,1983,4401,-19.52569981
2016/1/22,99.53,94.96,4.56,99.15,60.28,38.87,3.88,1,201601,Heating + Hot water,opened,1105,2707.4,5,panel,1983,4401,-14.21885991
2016/1/23,100.84,95.15,5.69,95.14,59.44,35.7,3.61,1,201601,Heating + Hot water,opened,1105,2707.4,5,panel,1983,4401,-14.34941248
2016/1/24,100.08,95.38,4.71,92.38,58.5,33.88,3.4,1,201601,Heating + Hot water,opened,1105,2707.4,5,panel,1983,4401,-19.94566242
2016/1/25,98.11,92.46,5.65,90.69,57.07,33.63,3.31,1,201601,Heating + Hot water,opened,1105,2707.4,5,panel,1983,4401,-17.43741258
2016/1/26,98.7,93.09,5.61,90.48,56.94,33.54,3.32,1,201601,Heating + Hot water,opened,1105,2707.4,5,panel,1983,4401,-16.47068751
2016/1/27,98.55,93.09,5.46,89.31,56.27,33.05,3.27,1,201601,Heating + Hot water,opened,1105,2707.4,5,panel,1983,4401,-17.84583763
2016/1/28,97.75,92.43,5.32,89.41,56.18,33.23,3.26,1,201601,Heating + Hot water,opened,1105,2707.4,5,panel,1983,4401,-16.90611251
2016/1/29,97.77,91.57,6.2,88.16,55.43,32.73,3.21,1,201601,Heating + Hot water,opened,1105,2707.4,5,panel,1983,4401,-15.84420013
2016/1/30,98.39,92.48,5.91,88.29,55.65,32.64,3.22,1,201601,Heating + Hot water,opened,1105,2707.4,5,panel,1983,4401,-19.00601244
2016/1/31,98.02,91.79,6.23,88.33,55.64,32.7,3.21,1,201601,Heating + Hot water,opened,1105,2707.4,5,panel,1983,4401,-14.13605003
2016/2/1,99.34,92.55,6.78,87.86,55.77,32.09,3.2,1,201602,Heating + Hot water,opened,1105,2707.4,5,panel,1983,4401,-9.235912065
2016/2/2,100.63,94.51,6.12,85.32,55.39,29.93,3.02,1,201602,Heating + Hot water,opened,1105,2707.4,5,panel,1983,4401,-8.338228325
2016/2/3,100.93,94.99,5.94,82.61,54.42,28.2,2.85,1,201602,Heating + Hot water,opened,1105,2707.4,5,panel,1983,4401,-8.945144594
2016/2/4,97.49,91.24,6.25,79.7,52.99,26.72,2.61,1,201602,Heating + Hot water,opened,1105,2707.4,5,panel,1983,4401,-9.480414212
2016/2/5,100.21,93.88,6.32,77.83,51.85,25.98,2.61,1,201602,Heating + Hot water,opened,1105,2707.4,5,panel,1983,4401,-4.993365025
2016/2/6,103.05,96.36,6.69,74.77,50.62,24.14,2.5,1,201602,Heating + Hot water,opened,1105,2707.4,5,panel,1983,4401,-2.111162933
2016/2/7,90.98,82.16,8.82,74.49,48.7,25.79,2.35,1,201602,Heating + Hot water,opened,1105,2707.4,5,panel,1983,4401,-3.048931797
2016/2/8,90.77,82.42,8.35,74.35,48.84,25.51,2.32,1,201602,Heating + Hot water,opened,1105,2707.4,5,panel,1983,4401,-2.014224934
2016/2/9,91.75,85.2,6.54,75.07,49.56,25.51,2.34,1,201602,Heating + Hot water,opened,1105,2707.4,5,panel,1983,4401,-8.606605033
2016/2/10,90.35,83.56,6.79,76.71,49.77,26.93,2.44,1,201602,Heating + Hot water,opened,1105,2707.4,5,panel,1983,4401,-13.19323337
2016/2/11,88.9,81.35,7.56,78.86,49.89,28.97,2.58,1,201602,Heating + Hot water,opened,1105,2707.4,5,panel,1983,4401,-13.97496247
2016/2/12,85.92,79.1,6.81,81.18,50.42,30.77,2.65,1,201602,Heating + Hot water,opened,1105,2707.4,5,panel,1983,4401,-11.4887617
2016/2/13,90.71,83.79,6.92,83.07,51.7,31.37,2.85,1,201602,Heating + Hot water,opened,1105,2707.4,5,panel,1983,4401,-13.00410877
2016/2/14,90.95,82.78,8.17,84.52,52.45,32.06,2.92,1,201602,Heating + Hot water,opened,1105,2707.4,5,panel,1983,4401,-12.22104303
2016/2/15,91.31,83.99,7.32,85.5,53.13,32.37,2.96,1,201602,Heating + Hot water,opened,1105,2707.4,5,panel,1983,4401,-12.83285683
2016/2/16,91.68,85.62,6.05,87.2,54.34,32.86,3.02,1,201602,Heating + Hot water,opened,1105,2707.4,5,panel,1983,4401,-14.79146582
2016/2/17,90.82,84.15,6.67,85.63,53.49,32.14,2.93,1,201602,Heating + Hot water,opened,1105,2707.4,5,panel,1983,4401,-12.37048332
2016/2/18,91.09,84.69,6.4,84.7,53.08,31.62,2.89,1,201602,Heating + Hot water,opened,1105,2707.4,5,panel,1983,4401,-12.29318746
2016/2/19,90.73,83.36,7.37,82.13,51.81,30.31,2.76,1,201602,Heating + Hot water,opened,1105,2707.4,5,panel,1983,4401,-9.954829593
2016/2/20,91.23,83.49,7.74,80.48,50.87,29.62,2.71,1,201602,Heating + Hot water,opened,1105,2707.4,5,panel,1983,4401,-7.577229977
2016/2/21,92.15,85.47,6.68,79.88,51.12,28.76,2.66,1,201602,Heating + Hot water,opened,1105,2707.4,5,panel,1983,4401,-11.60115093
2016/2/22,90.41,83.01,7.41,78.88,50.22,28.66,2.6,1,201602,Heating + Hot water,opened,1105,2707.4,5,panel,1983,4401,-13.04851079
2016/2/23,89.18,81.59,7.59,77.76,49.41,28.35,2.53,1,201602,Heating + Hot water,opened,1105,2707.4,5,panel,1983,4401,-8.025237938
2016/2/24,90.49,81.6,8.89,76.47,49.14,27.33,2.48,1,201602,Heating + Hot water,opened,1105,2707.4,5,panel,1983,4401,-8.473947942
2016/2/25,89.43,81.75,7.68,74.82,48.11,26.71,2.39,1,201602,Heating + Hot water,opened,1105,2707.4,5,panel,1983,4401,-3.129709989
2016/2/26,92.59,83.11,9.48,74.61,48.8,25.81,2.39,1,201602,Heating + Hot water,opened,1105,2707.4,5,panel,1983,4401,-0.250902422
2016/2/27,92.77,85.15,7.62,73.18,48.73,24.44,2.27,1,201602,Heating + Hot water,opened,1105,2707.4,5,panel,1983,4401,1.908886713
2016/2/28,92.76,83.43,9.32,72.05,48.31,23.74,2.21,1,201602,Heating + Hot water,opened,1105,2707.4,5,panel,1983,4401,1.272109789
2016/2/29,92.34,83.78,8.57,71.88,48.38,23.5,2.18,1,201602,Heating + Hot water,opened,1105,2707.4,5,panel,1983,4401,-2.73265711
2016/3/1,91.03,82.5,8.53,70.74,47.53,23.21,2.12,1,201603,Heating + Hot water,opened,1105,2707.4,5,panel,1983,4401,-4.951038778
2016/3/2,90.22,82.56,7.66,71.43,47.63,23.8,2.15,1,201603,Heating + Hot water,opened,1105,2707.4,5,panel,1983,4401,-7.215337574
2016/3/3,89.24,80.43,8.81,70.21,46.79,23.43,2.1,1,201603,Heating + Hot water,opened,1105,2707.4,5,panel,1983,4401,-6.454002877
2016/3/4,88.76,80.95,7.81,70.4,46.52,23.87,2.12,1,201603,Heating + Hot water,opened,1105,2707.4,5,panel,1983,4401,-8.706302484
2016/3/5,88.4,80.92,7.47,71.54,46.66,24.88,2.2,1,201603,Heating + Hot water,opened,1105,2707.4,5,panel,1983,4401,-12.22576425
2016/3/6,87.81,78.42,9.38,74.01,47.28,26.73,2.35,1,201603,Heating + Hot water,opened,1105,2707.4,5,panel,1983,4401,-13.17703414
2016/3/7,88.75,79.74,9.01,77.35,48.55,28.8,2.56,1,201603,Heating + Hot water,opened,1105,2707.4,5,panel,1983,4401,-12.58231244
2016/3/8,90.49,81.93,8.56,80.26,50.2,30.07,2.73,1,201603,Heating + Hot water,opened,1105,2707.4,5,panel,1983,4401,-9.021417523
2016/3/9,91.95,83.81,8.14,80.54,50.9,29.64,2.73,1,201603,Heating + Hot water,opened,1105,2707.4,5,panel,1983,4401,-8.401869873
2016/3/10,92.16,84.63,7.54,80.36,51.22,29.14,2.69,1,201603,Heating + Hot water,opened,1105,2707.4,5,panel,1983,4401,-8.571153338
2016/3/11,91.21,83.05,8.17,76.05,49.35,26.7,2.44,1,201603,Heating + Hot water,opened,1105,2707.4,5,panel,1983,4401,-3.484120748
2016/3/12,90.75,83.39,7.36,73.58,48.47,25.1,2.28,1,201603,Heating + Hot water,opened,1105,2707.4,5,panel,1983,4401,-0.184273547
2016/3/13,88.21,80.11,8.09,71.19,47.06,24.12,2.13,1,201603,Heating + Hot water,opened,1105,2707.4,5,panel,1983,4401,1.110196451
2016/3/14,87.36,77.28,10.08,69.69,46.38,23.31,2.05,1,201603,Heating + Hot water,opened,1105,2707.4,5,panel,1983,4401,0.37412245
2016/3/15,86.36,78.12,8.23,68.2,45.7,22.49,1.95,1,201603,Heating + Hot water,opened,1105,2707.4,5,panel,1983,4401,-6.01470379
2016/3/16,81.05,72.2,8.85,67.12,44.16,22.96,1.87,1,201603,Heating + Hot water,opened,1105,2707.4,5,panel,1983,4401,-11.35496871
2016/3/17,78.05,68.86,9.19,68.05,43.27,24.78,1.94,1,201603,Heating + Hot water,opened,1105,2707.4,5,panel,1983,4401,-3.941061884
2016/3/18,83.85,74.99,8.85,68.42,44.11,24.31,2.04,1,201603,Heating + Hot water,opened,1105,2707.4,5,panel,1983,4401,-0.647675331
2016/3/19,86.78,77.87,8.91,68.21,44.79,23.42,2.04,1,201603,Heating + Hot water,opened,1105,2707.4,5,panel,1983,4401,0.582158504
2016/3/20,86.33,76.4,9.93,67.71,44.54,23.17,2,1,201603,Heating + Hot water,opened,1105,2707.4,5,panel,1983,4401,2.717614109
2016/3/21,87.6,76.82,10.78,68.34,45.23,23.11,2.03,1,201603,Heating + Hot water,opened,1105,2707.4,5,panel,1983,4401,5.796628386
2016/3/22,88.91,81.31,7.6,69.01,46.39,22.62,2.01,1,201603,Heating + Hot water,opened,1105,2707.4,5,panel,1983,4401,1.222815591
2016/3/23,88.94,80.52,8.42,69.76,46.89,22.87,2.04,1,201603,Heating + Hot water,opened,1105,2707.4,5,panel,1983,4401,-3.055220912
2016/3/24,86.16,77.38,8.78,67.63,45.3,22.33,1.93,1,201603,Heating + Hot water,opened,1105,2707.4,5,panel,1983,4401,-2.015594119
2016/3/25,71.94,65.59,6.35,66.92,44.88,22.03,1.59,1,201603,Heating + Hot water,opened,1105,2707.4,5,panel,1983,4401,2.128135261
2016/3/26,97.23,89.79,7.44,66.67,46.66,20.01,1.95,1,201603,Heating + Hot water,opened,1105,2707.4,5,panel,1983,4401,0.981113738
2016/3/27,94.29,85.92,8.36,65.04,45.14,19.9,1.88,1,201603,Heating + Hot water,opened,1105,2707.4,5,panel,1983,4401,1.225254498
2016/3/28,94.32,84.71,9.61,65.21,45.08,20.14,1.9,1,201603,Heating + Hot water,opened,1105,2707.4,5,panel,1983,4401,5.180235654
2016/3/29,97.33,86.73,10.59,65.62,45.83,19.8,1.93,1,201603,Heating + Hot water,opened,1105,2707.4,5,panel,1983,4401,2.532093416
2016/3/30,95.73,87.58,8.15,65.38,45.63,19.75,1.9,1,201603,Heating + Hot water,opened,1105,2707.4,5,panel,1983,4401,2.877245401
2016/3/31,94.46,86.11,8.35,64.89,45.14,19.75,1.87,1,201603,Heating + Hot water,opened,1105,2707.4,5,panel,1983,4401,4.655957008
2016/4/1,96.27,87.18,9.09,65.61,45.8,19.81,1.91,1,201604,Heating + Hot water,opened,1105,2707.4,5,panel,1983,4401,4.866136523
2016/4/2,97.87,89.98,7.89,66.12,46.3,19.82,1.94,1,201604,Heating + Hot water,opened,1105,2707.4,5,panel,1983,4401,8.014070623
